"","County","PM10_mean","PM25_mean","NO2_mean","SO2_mean","O3_mean","CO_mean","TeCA","112TCA","DBCP","TDI","2Clacephen","2NP","PNP","CH3CN","Acetophenone","Acrolein","Acrylic_acid","C3H3N","Sb","Benzidine","Benzyl_Cl","Be","biphenyl","DEHP","Bromoform","Cd","CS2","CCl4","CS","Cl","C6H5Cl","chloroform","Chloroprene","Cr","Cresol","Cumene","CN","DBP","Diesel","DMF","Me2_phthalate","Me2SO4","ECH","Etacrylate","EtCl","EDB","EDC","EGLY","EOx","Glycol_ethers","HCB","HCBD","HCCPD","Hexane","N2H2","HCl","Isophorone","Pb","Mn","Hg","MeOH","MIBK","MMA","MeCl","Mehydrazine","MTBE","nitrobenzene","DMA","otoluidine","PAHPOM","PCP","PH3","P","PCBs","ProCl2","ProO","Quinoline","Se","Cl4C2","Toluene","C2HCl3","VyAc","VyCl","11DCE"
"338","Glades",10.531995927,7.9581550139,308.09618339,48.276882262,3658.7591727,200.95453739,0.0019125235,0.0000048781143,0.0000010037187,0.000003241503,0,0.000000002364667,0.0000008685,0.0000027103333,0.00000042483333,0.0275800167,0.00000040609614,0.0008357671,0.0000041467353,0.0000000066,0.000000064073334,0.0000123652,0.0000015668877,0.5372034853,0,0.000025667,0.0000361965,0.4966756471,0.0000043538603,0.0000000293974,0.0000051244505,0.0500689559,0.0000002050191,0.0000441349,0.0002558051,0.0000311435,0.0023135572,0.0000008712,0.1977152815,0.00001086,0.00000027863333,0.000000010905,0.000000037056667,0.000000014886666,0.00000050915126,0.0001111984,0.0012714512,0.0015428974,0.0004028733,0.0020636819,0.000000079136666,0.000000006058333,0.000000004846667,0.0984643388,0.000000086684806,0.003330236,0,0.0004391582,0.0004458257,0.0005006779,0.0390641726,0.0028265276,0.0000142819,0.8397394473,0.0000023830179,0.0060325641,0.00000005321,0.000002266,0.0000000040140002,0.0120365638,0.00000011652,0,0.0000030577608,0.0001330746,0.0003298236,0.000016112,0.00000058709521,0.0000012335922,0.0221515393,0.5155600476,0.0112230102,0.0000049487887,0.0000241057,0.000003553065
"339","Gulf",10.341396864,10.006208694,155.83639863,10.246585886,1997.5800345,33.96990886,0.0018486677,0.00000012185556,0.0000010806673,0.0000469288,0.000000015513855,0.000000005169333,0.0000020956667,0.0000065907778,0.0000010503077,0.0782489792,0.00000037047778,0.0008442358,0.0000036234329,0.0000000066,0.0000011885003,0.000012822,0.0140454001,0.5368995134,0.000000086434335,0.0000288647,0.0000806718,0.5014586578,0.0000250441,0.0002347981,0.0000122324,0.074512863,0.0000007851,0.0000578918,0.0008752808,0.0000793985,0.0038223604,0.0000017950333,0.0754803297,0.0000349278,0.00000052246667,0.00000012998072,0.000000080626667,0.00000010583,0.0000050627834,0.0001327207,0.0018289408,0.0038612216,0.0005742611,0.0013696331,0.000000088432222,0.000000013113,0.000000010489,0.035487376,0.000000091269578,0.031368277,0.0000014348299,0.0004516563,0.0009623218,0.0005035782,0.0521110857,0.0174440705,0.0006583425,0.8491001107,0.0000023374231,0.0137417966,0.00000011628,0.0000052383333,0.000000015995333,0.010250982,0.00000022053333,0,0.00000056538177,0.0001376609,0.0003232856,0.0000156151,0.0000011964005,0.0000058943335,0.0239576731,0.3168744479,0.0080537211,0.0000072025103,0.0000996989,0.0000087020117
"340","Hamilton",12.569871615,10.368650054,270.69881838,42.041399539,4472.4543392,125.46623182,0.0019371375,0.00000099348667,0.0000021873565,0.0000228718,0,0.000000005508333,0.000002171,0.0000114792,0.0000010712,0.0846151126,0.0000035388889,0.0009353595,0.0000418996,0.0000000066,0.00000025588889,0.000012739,0.0000037850433,0.5368516125,0,0.0000346086,0.0000872607,0.4967054475,0.0000220222,0.0000727509,0.0000138988,0.0500319678,0.0000041158222,0.0000629003,0.0011420901,0.0001530159,0.0052142222,0.0000021695667,0.1946407634,0.0000244233,0.0000099408941,0.000000025423333,0.000000086336667,0.00000075477111,0.0000064975575,0.0001574492,0.001444317,0.0062053007,0.0007304975,0.0005628286,0.00000013078889,0.000000014123333,0.000000011300333,0.060047462,0.0000001956464,0.0324382243,0,0.0003984057,0.0005332732,0.0005012351,0.0590785241,0.0093356367,0.0001537461,0.8487591105,0,0.0252345528,0.00000012389667,0.0000052723333,0.0000000095823336,0.0101426611,0.00000028403333,0.0000021796167,0.0000102804,0.0001418533,0.0003340097,0.0000221122,0.00000076086,0.0000030476447,0.0239919434,0.3232466819,0.0110066317,0.0000086253333,0.0001357038,0.0000095506585
"341","Hardee",9.9351650811,8.4895009608,420.02207819,146.1146703,3463.5512817,205.60753038,0.0019685505,0.000000059339167,0.0000011824946,0.0000275965,0.000000018800413,0.000000014861465,0.00000537325,0.0000157578,0.0000026654664,0.0408649595,0.000000026925152,0.0009824953,0.0000027212856,0.0000000066,0.0000016259447,0.0000134704,0.0000072994909,0.5370331287,0.00000010483282,0.0000263764,0.0002164283,0.496718664,0.0000163943,0.0000278448,0.000030599,0.0509473213,0.0000010266833,0.0000748944,0.0008025905,0.0001557868,0.0109041045,0.0000056756887,0.2943972544,0.0000862086,0.0001294571,0.00000019358544,0.00000021752418,0.000000082012401,0.0000119358,0.0001331565,0.0022929302,0.0106634465,0.0005732622,0.0031594675,0.00000022231667,0.000000035385,0.0000000283125,0.0601332087,0.000000086700149,0.0073555965,0.0000015681654,0.0005032178,0.0015840037,0.0005022397,0.1593024186,0.021009187,0.0000828946,0.8465540675,0.0000017251005,0.0249160593,0.00000031105,0.0000134275,0.000000032167417,0.0053562848,0.000000371425,0,0.0000157749,0.0001487558,0.0007121188,0.0000619219,0.0000005879735,0.0000056743892,0.0365722324,0.6093272978,0.0125607497,0.0000238368,0.0000724425,0.000022911
"342","Hendry",10.29953181,7.6847337758,239.10650821,39.38886446,3543.8970003,191.69505401,0.0061618754,0.0000054100019,0.00000092070623,0.0000472741,0,0.0000000125785,0.0000066365,0.0000140695,0.0000032010333,0.0317890402,0.00000053365991,0.0008095069,0.0000010956306,0.0000000066,0.00000033267444,0.0000128023,0.0000069609125,0.5372237548,0,0.000026548,0.0001888591,0.4967128341,0.0000058068514,0.000000114125,0.0000229775,0.0530479238,0.0000010327921,0.0000475646,0.0004074907,0.0001600334,0.00635825,0.0000050155883,0.2410183133,0.0000845678,0.0000013273667,0.000000056971333,0.00000019555767,0.000000080521889,0.0000022015472,0.0001004341,0.0050874589,0.0075112331,0.0004379739,0.0102918392,0.000000099865111,0.000000031648,0.000000025323667,0.0936120115,0.000000087157367,0.0047088011,0,0.001602774,0.0009452634,0.0005024647,0.1227057709,0.01192566,0.0000309972,0.8415578483,0.0000054509347,0.0270439417,0.00000028300333,0.000013262,0.000000047692222,0.0237851043,0.00000015410833,0,0.0000369661,0.0001351057,0.002279577,0.000036561,0.00000058863934,0.00000466405,0.0348604442,0.7398782952,0.011877057,0.0000250641,0.0000452049,0.0000187746
"343","Hernando",8.4060422581,8.8388659556,459.95066206,59.776844793,4215.4560494,148.44025103,0.0150804432,0.00000024930453,0.0000016495597,0.0000868047,0.00000003426284,0.0000000566876,0.0000290168,0.0000666385,0.0000141551,0.1023690562,0.000000104928,0.0012539933,0.0000025423918,0.0000000066,0.0000045453773,0.0000182254,0.0000341323,0.5369265487,0.00000019089297,0.0000330349,0.0008721221,0.4968862767,0.0000554959,0.00000062394081,0.0001155827,0.0572138577,0.0000044661067,0.0003150145,0.00239282,0.0013150738,0.039230122,0.0000253143,0.4784782801,0.000497816,0.00000746044,0.00000049365479,0.00000088422,0.00000035174667,0.0000362446,0.004659015,0.0103512556,0.04369272,0.0011569102,0.0081518354,0.0000005241,0.0000001437112,0.000000114972,0.2029968715,0.000000086992071,0.036535082,0.0000043992904,0.0010955143,0.0009427969,0.0005278999,0.5712169768,0.0843690803,0.0001866837,0.885388306,0.0000032737505,0.0887323304,0.000001275708,0.0000575984,0.00000017321227,0.0144485529,0.000000960048,0,0.0000019150897,0.0001876664,0.0051705341,0.0001539303,0.00000059181565,0.0000240808,0.0735996918,1.6756765103,0.0158237811,0.000109682,0.0101491188,0.0000909121
"344","Highlands",10.018793638,8.1671113542,362.0881087,68.935992832,3768.5093536,199.69245381,0.0126033218,0.0000002301601,0.0000011235497,0.000111142,0,0.000000029596412,0.0000132765,0.0000340267,0.0000063546529,0.0551546815,0.00000043791333,0.0009437344,0.00000020377077,0.0000000066,0.00000080314706,0.0000139967,0.0000160715,0.53709651,0,0.0000275421,0.0004446885,0.4967771853,0.0000281778,0.0000017444765,0.0000547023,0.0549000399,0.0000026955451,0.0000628553,0.0006109454,0.0004122284,0.0183788059,0.0000118206,0.3173043109,0.0002301213,0.0000348414,0.00000013423235,0.00000046047353,0.00000025738549,0.0000047794337,0.0033205896,0.0088911469,0.0219268049,0.0006933041,0.0033266428,0.00000027353686,0.000000074568235,0.000000059661706,0.1618369055,0.000000093441287,0.0129626739,0,0.0011374181,0.0911570682,0.0005041787,0.2870915655,0.0442621259,0.0000506222,0.8705663765,0.0000038476886,0.0644058033,0.00000066595294,0.0000310031,0.00000010714196,0.0081877117,0.00000045251177,0,0.000000029328088,0.0001560353,0.0043861866,0.0000818912,0.00000060821327,0.0000086741325,0.0366695452,1.0221457568,0.0141623868,0.0000488186,0.0069888284,0.0000440835
"345","Hillsborough",24.377933076,9.6851089075,799.24400221,79.640106598,3703.2725537,222.36580092,0.0287017702,0.00000092941513,0.0000013429609,0.0001618231,0.00000061267317,0.00000023675474,0.0000912121,0.0002744492,0.0000472895,0.1086156065,0.000000085170611,0.0019252965,0.0000309446,0.0000000066,0.0000691411,0.0000317533,0.0001301878,0.5370389401,0.0000034148297,0.0001426728,0.0038398951,0.4975699355,0.0002859084,0.0001004999,0.0004786754,0.0849008227,0.000018021,0.0006815555,0.0064795497,0.0020713746,0.0615171081,0.0001338713,1.2914085479,0.0009243035,0.0000508412,0.000005292439,0.0000036856857,0.000001377631,0.0001013189,0.0120382687,0.0184191784,0.1060621594,0.0043312471,0.0842141164,0.00000058159224,0.00000059882514,0.00000047906165,0.5878405053,0.000000086786167,0.1483676099,0.0000942414,0.0040480465,0.0007692228,0.0007922339,1.2689351851,0.4359151649,0.0011421068,1.050917776,0.0000107596,0.3302998636,0.0000053158426,0.0002459033,0.00000055955334,0.0141379559,0.000000098896488,0,0.00000069224438,0.0001347712,0.0095953006,0.0006319627,0.00000059079419,0.0001694645,0.0779436392,3.1803009015,0.0353944485,0.0003485769,0.0272423695,0.0003651595
"346","Holmes",13.020397099,11.224463903,142.78047302,15.025439271,1952.2389513,24.539837763,0.0018561994,0.0000123569,0.00000094966181,0.0000322067,0.0000000003675695,0.000000010476,0.000004973,0.000012814,0.0000102784,0.0823348167,0.0000000380325,0.0014622152,0.0000133805,0.0000000066,0.00000032339053,0.0000130426,0.0000096512848,0.5369982862,0.0000000010239435,0.0000261935,0.0001842529,0.4967098983,0.000019918,0.0000357287,0.0000254999,0.0511745068,0.00000083376562,0.0003689198,0.0016244647,0.0002622417,0.0104245547,0.0000068880938,0.17209447,0.0000683872,0.0052501042,0.000000049762738,0.000000164425,0.00000006908,0.0000922666,0.000189929,0.0023052265,0.0102537285,0.0010490604,0.0019611609,0.00000029186237,0.0000000269475,0.000000042328179,0.0624689189,0.000000089241749,0.0059610276,0.000003896144,0.0004114837,0.000417011,0.0005019646,0.0904066933,0.0350773485,0.0000157858,0.8499220037,0.0000000044633435,0.0374882047,0.000000235675,0.0000098045,0.00000031159866,0.0111120985,0.000000640475,0.0000003896,0.0000023922402,0.0001594275,0.0005171682,0.0000404533,0.0000047284023,0.0000042880568,0.0241840983,0.3743635258,0.0125011694,0.000019861,0.0000850717,0.0000173771
"347","Indian River",11.017509304,7.8250181524,648.00121039,34.164418009,3810.3556456,158.0485486,0.015439674,0.00000032507507,0.000001198815,0.0001770208,0,0.000000046125304,0.0000284926,0.0000533897,0.0000136941,0.0388001353,0.00000055048551,0.0009385114,0.00000024357613,0.0000000066,0.0000012608391,0.0000141937,0.0000305322,0.5370992062,0,0.0000297521,0.000693508,0.4968404566,0.0000070912763,0.0000101779,0.0000790831,0.0741117014,0.0000040682145,0.000071312,0.0010137308,0.0005665304,0.0215437422,0.0002820862,0.4560116295,0.0003786017,0.0000644098,0.00000020968739,0.00000071827391,0.00000037561826,0.0000053511859,0.0048904896,0.0105959512,0.0340910248,0.000884963,0.0034397971,0.000000017895565,0.00000011649696,0.000000093178261,0.2152937395,0.000000093081738,0.0141280472,0,0.0052226637,0.0004127955,0.0005066982,0.4695873884,0.0795764662,0.0025865273,0.8479494247,0.0000012995773,0.0990360422,0.0000010376739,0.0000478003,0.00000015630928,0.0061942811,0.000000003142478,0.000000021481053,0,0.0001268468,0.005319033,0.0001212673,0.00000061375232,0.0000182082,0.0549176044,1.3342596394,0.0169144252,0.0000778782,0.0105201597,0.000068189
"348","Jackson",13.22759472,11.138521194,155.55209327,14.477769335,2302.226457,28.368066098,0.0050517028,0.0000089688743,0.0000010851551,0.0000798324,0.000000028332415,0.000000015182909,0.0000075621818,0.000018231,0.0000154402,0.0778486981,0.000000090417576,0.0012384672,0.000010333,0.0000000066,0.0000018773005,0.0000133733,0.0000126808,0.5369481838,0.00000012033097,0.0000275832,0.0002735977,0.4980828764,0.0000314723,0.0000533007,0.0000451941,0.0601818034,0.0000013832415,0.0001312889,0.0015088767,0.0002761888,0.0131375991,0.0000104732,0.1909437285,0.0001093053,0.0002050392,0.00000021743238,0.00000023686909,0.00000010805212,0.0000678801,0.0001792434,0.0048215148,0.013554726,0.0009380327,0.0013894986,0.00000036176044,0.000000038521818,0.0000010441651,0.074923929,0.000000087679078,0.0271028481,0.0000034125311,0.0005183709,0.0010529823,0.0005036516,0.1592605192,0.0451315599,0.0000539055,0.8497163871,0.00000050800362,0.0369554742,0.00000034156182,0.0000153508,0.00000022812097,0.0109942187,0.00000079565455,0.0000104199,0.0000086817741,0.0001668004,0.001914651,0.0000516782,0.0000034964748,0.0000095239198,0.041870445,0.7779216293,0.0136300065,0.0000257378,0.0002150721,0.0000287876
"349","Jefferson",10.058869269,10.556665176,205.41141177,14.449407876,4501.0373328,60.417351678,0.0019029375,0.000000044313333,0.0000016228719,0.0001365033,0,0.000000007121,0.000003427,0.0000087683333,0.000001721,0.1768760916,0.00000005505,0.0008864673,0.00000014729628,0.0000000066,0.0000002071,0.0000126622,0.00000543028,0.5368619392,0,0.0000280728,0.0001146501,0.4971952277,0.0001346644,0.0000019911912,0.0000173408,0.0504966447,0.00000056901667,0.0000646205,0.0021597384,0.0001566402,0.0063016667,0.000003701,0.1807749115,0.00003607,0.0000012149,0.000000033615,0.000000112685,0.000000051686667,0.000007250982,0.0001531447,0.0014059017,0.0073176699,0.0006984361,0.0009810789,0.00000013775,0.00000001867,0.000000014935,0.0597235505,0.000000086756833,0.0662742201,0,0.0004523019,0.0004018184,0.0005012665,0.082116995,0.0117520586,0.0000109945,0.8601635344,0.0000016827146,0.0262721801,0.00000016025,0.0000062355,0.0000000099465,0.0241500913,0.000000304,0.0000109535,0.0000043140155,0.0001414383,0.0003291473,0.0000284333,0.0000009145025,0.00000309101,0.0266377959,0.4758684386,0.0104373239,0.0000137055,0.0001079429,0.0000120677
"350","Lafayette",8.5228097616,9.6420390418,285.02749291,25.505148403,3732.1382474,101.29696858,0.0018897556,0.000000020635667,0.0000020054333,0.0000202802,0,0.0000000029075,0.0000009095,0.0000035593333,0.0000004607,0.0815060511,0.000000033026667,0.0008282518,0.000035763,0.0000000066,0.00000008405,0.0000127421,0.00000228699,0.5368414789,0,0.0000303223,0.0000453737,0.4972288445,0.0000085986538,0.0000565306,0.0000073297124,0.0500777177,0.00000024461667,0.0000536587,0.0016475921,0.0000815295,0.004088,0.0000012247,0.1367103575,0.00001675,0.0008278624,0.00000001365,0.0000000459,0.000000023255,0.00000078303411,0.000152811,0.0013711598,0.0025054755,0.0005040281,0.0341286989,0.00000011513,0.0000000075815,0.000000006066,0.0248177648,0.000000089365798,0.0129330408,0,0.0004429932,0.0004356558,0.0005022978,0.0548339294,0.0051754486,0.0015738364,0.8495352944,0.0000003047241,0.0128499594,0.00000006541,0.0000025615,0.0000000030182,0.0096502718,0.000000254,0,0.000000025974197,0.0001395117,0.0003269133,0.0000084971667,0.00000058829133,0.0000015851609,0.025252246,0.2124104886,0.0095315259,0.00000530365,0.0000166542,0.0000044052389
"351","Lake",15.400795148,8.9311519633,541.41161283,69.732207891,4402.7557234,166.59386892,0.0154016383,0.00000053528745,0.0000018599156,0.0005244321,0.0000000080550055,0.000000093836875,0.0000322674,0.0001102247,0.0000157557,0.1045107309,0.00000057226369,0.0016258628,0.0000019299452,0.0000000066,0.0000031422108,0.0000171858,0.0000753142,0.5369511593,0.000000044877876,0.0000312366,0.0014805194,0.4970273695,0.0000840643,0.0000586016,0.0002054866,0.0623425715,0.0000075895604,0.000321874,0.0027341195,0.0011169596,0.0396588735,0.0000257986,0.4411842576,0.0004392881,0.000009224612,0.00000048679964,0.0000014687584,0.00000065155396,0.0001082325,0.0047412579,0.0104846817,0.0433162132,0.0013795107,0.0076954685,0.00000056677573,0.00000023977499,0.00000019179625,0.240125386,0.000000092515653,0.0282634501,0.00000066741474,0.0012327679,0.0004227014,0.000514144,0.5070353749,0.1006239016,0.0003748021,0.8873956796,0.000000068760118,0.0885909121,0.0000021111906,0.0000916091,0.00000021531104,0.013434185,0.0000011081344,0.00000023924167,0.000003966692,0.000196126,0.0052392693,0.0002539257,0.0000006146976,0.0000204407,0.0833651672,1.9755342127,0.02076573,0.0013847886,0.0107488861,0.0001621145
"352","Lee",15.926612591,8.0804890284,178.42712542,33.117269986,4041.9106803,174.26739911,0.0209177475,0.0000004268383,0.00000092895404,0.0004874952,0,0.000000074237009,0.0000436265,0.0000850934,0.0000211227,0.0837592845,0.0000436069,0.0008823903,0.0000083217466,0.0000000066,0.0000020108954,0.0000152151,0.0000493027,0.5371604557,0,0.000031974,0.0011173119,0.4969454096,0.0000057846157,0.0000014597823,0.0001269586,0.0664116258,0.0000127635,0.0003432042,0.0018597014,0.001000275,0.0304894017,0.0000304827,0.9727959942,0.0004647721,0.0000074501026,0.00000033809906,0.0000011569598,0.000000989449,0.0000067581453,0.0079209582,0.0138558692,0.0448044625,0.0008552703,0.0050403519,0.000000025971948,0.00000018782214,0.00000015025957,0.4729136111,0.000000092346796,0.0450667535,0,0.0021076649,0.0004299882,0.0005379226,0.6048273312,0.1124062711,0.002825175,0.8789036584,0,0.1578506029,0.0000016704573,0.0000764196,0.00000022773071,0.0094318727,0.000000017812701,0.0000004255,0.0000013769922,0.0001282292,0.0071255569,0.0002490646,0.00000061183473,0.0000229735,0.0777538205,2.7697645413,0.0191561494,0.000827253,0.0172948766,0.0001093073
"353","Leon",11.232204649,11.565557774,171.58433989,15.519826692,4006.3350505,44.765598537,0.0194929807,0.00000042760736,0.0000014372651,0.0017971989,0.0000000000917075,0.000000099094708,0.0000557754,0.0001142731,0.0000268104,0.2485957661,0.00000017322569,0.0014040574,0.0000016687167,0.0000000066,0.0000027089465,0.0000169195,0.0000666523,0.5369017939,0.000000000510943,0.0000332994,0.0015060133,0.4970432594,0.0001891428,0.00000052706944,0.0001836148,0.0732500466,0.0000077893444,0.0003827043,0.0031430243,0.0012343438,0.0500772302,0.0000477069,0.5809896195,0.000994775,0.0000139576,0.00000045005594,0.0000015416792,0.00000060821875,0.0000472358,0.0070648612,0.0130722508,0.0829254132,0.0015667436,0.0084391499,0.000000094972084,0.00000024968146,0.00000019974333,0.3837951707,0.00000008742939,0.0582330382,0.0000000075986375,0.0009767915,0.0005154738,0.000516382,0.9680946419,0.1729160126,0.0001960221,0.9123138998,0.00000027071284,0.1870615808,0.0000022294604,0.0001037389,0.00000038023993,0.033333503,0.00000020744375,0.0000070864583,0.00000012200239,0.0001369861,0.0066129109,0.0002661378,0.000001291803,0.00003154,0.1115093242,2.5674779593,0.023761169,0.0001872552,0.0158801709,0.0001550597
"354","Levy",8.4375144448,9.1726161371,321.18328104,36.317763379,2837.4488534,100.99003045,0.0031317058,0.000000048139238,0.0000019960249,0.0004603495,0.0000001545672,0.000000011755571,0.0000068468571,0.0000139168,0.0000037065297,0.0958981332,0.0000000090000686,0.0009349528,0.00000034043748,0.0000000066,0.0000133142,0.0000161717,0.000008403717,0.5368617404,0.0000008611601,0.000037227,0.0001846957,0.4967126201,0.0000242587,0.00000010209605,0.0000265611,0.0524413978,0.0000008802619,0.0000543999,0.00176347,0.0002656251,0.0101121034,0.0000051358429,0.1997006267,0.0000597033,0.000002563812,0.0000011143792,0.00000018458143,0.000000068892381,0.0000432169,0.0001660728,0.0033227145,0.0087645059,0.000474458,0.0018993965,0.00000024053762,0.000000030267857,0.000000024213429,0.0732907653,0.000000086674329,0.0354184389,0.000012807,0.0005930443,0.0004177119,0.0005227655,0.1087793973,0.0356421715,0.0027340403,0.8525897317,0.0000021661311,0.036717757,0.00000026451429,0.0000112189,0.000000027755524,0.0118836521,0.00000055225714,0,0.0000014834791,0.0001545299,0.0012755588,0.0000339006,0.00000058710531,0.0000324666,0.0372376708,0.7298814431,0.0111572289,0.000016976,0.0000734944,0.0000181748
